x,y,z
2500000000.0,0.0,0.0
2500000000.0,8.493921537399779e-13,0.03344481605351159
2500000000.0,1.6987843074799558e-12,0.06688963210702319
2500000000.0,2.5481764612199337e-12,0.10033444816053479
2500000000.0,3.3975686149599116e-12,0.13377926421404637
2500000000.0,4.2469607686998895e-12,0.16722408026755797
2500000000.0,5.096352922439867e-12,0.20066889632106957
2500000000.0,5.945745076179845e-12,0.23411371237458117
2500000000.0,6.795137229919823e-12,0.26755852842809275
2500000000.0,7.644529383659801e-12,0.3010033444816043
2500000000.0,8.493921537399779e-12,0.33444816053511595
2500000000.0,9.343313691139757e-12,0.3678929765886275
2500000000.0,1.0192705844879735e-11,0.40133779264213915
2500000000.0,1.1042097998619711e-11,0.4347826086956507
2500000000.0,1.189149015235969e-11,0.46822742474916235
2500000000.0,1.2740882306099667e-11,0.5016722408026739
2500000000.0,1.3590274459839646e-11,0.5351170568561856
2500000000.0,1.4439666613579624e-11,0.5685618729096973
2500000000.0,1.5289058767319602e-11,0.6020066889632089
2500000000.0,1.613845092105958e-11,0.6354515050167204
2500000000.0,1.6987843074799558e-11,0.6688963210702321
2500000000.0,1.7837235228539534e-11,0.7023411371237436
2500000000.0,1.8686627382279514e-11,0.7357859531772553
2500000000.0,1.953601953601949e-11,0.7692307692307669
2500000000.0,2.038541168975947e-11,0.8026755852842786
2500000000.0,2.123480384349945e-11,0.8361204013377903
2500000000.0,2.2084195997239422e-11,0.8695652173913018
2500000000.0,2.29335881509794e-11,0.9030100334448135
2500000000.0,2.378298030471938e-11,0.9364548494983251
2500000000.0,2.463237245845936e-11,0.9698996655518368
2500000000.0,2.5481764612199334e-11,1.0033444816053483
2500000000.0,2.6331156765939313e-11,1.03678929765886
2500000000.0,2.7180548919679293e-11,1.0702341137123716
2500000000.0,2.802994107341927e-11,1.1036789297658833
2500000000.0,2.887933322715925e-11,1.137123745819395
2500000000.0,2.972872538089922e-11,1.1705685618729065
2500000000.0,3.0578117534639204e-11,1.2040133779264182
2500000000.0,3.142750968837918e-11,1.2374581939799298
2500000000.0,3.227690184211916e-11,1.2709030100334415
2500000000.0,3.312629399585913e-11,1.304347826086953
2500000000.0,3.3975686149599116e-11,1.3377926421404647
2500000000.0,3.482507830333909e-11,1.3712374581939761
2500000000.0,3.567447045707907e-11,1.4046822742474876
2500000000.0,3.652386261081905e-11,1.4381270903009993
2500000000.0,3.737325476455903e-11,1.4715719063545107
2500000000.0,3.8222646918299004e-11,1.5050167224080224
2500000000.0,3.907203907203898e-11,1.5384615384615339
2500000000.0,3.9921431225778956e-11,1.5719063545150453
2500000000.0,4.077082337951894e-11,1.605351170568557
2500000000.0,4.1620215533258915e-11,1.6387959866220685
2500000000.0,4.24696076869989e-11,1.6722408026755802
2500000000.0,4.3318999840738874e-11,1.7056856187290916
2500000000.0,4.4168391994478844e-11,1.739130434782603
2500000000.0,4.501778414821883e-11,1.7725752508361148
2500000000.0,4.58671763019588e-11,1.8060200668896262
2500000000.0,4.671656845569878e-11,1.8394648829431377
2500000000.0,4.756596060943876e-11,1.8729096989966494
2500000000.0,4.841535276317874e-11,1.9063545150501608
2500000000.0,4.926474491691872e-11,1.9397993311036725
2500000000.0,5.011413707065869e-11,1.973244147157184
2500000000.0,5.096352922439867e-11,2.0066889632106957
2500000000.0,5.181292137813865e-11,2.0401337792642074
2500000000.0,5.2662313531878626e-11,2.073578595317719
2500000000.0,5.351170568561861e-11,2.1070234113712307
2500000000.0,5.4361097839358585e-11,2.1404682274247424
2500000000.0,5.5210489993098555e-11,2.173913043478254
2500000000.0,5.605988214683854e-11,2.2073578595317658
2500000000.0,5.6909274300578514e-11,2.2408026755852775
2500000000.0,5.77586664543185e-11,2.274247491638789
2500000000.0,5.860805860805847e-11,2.307692307692301
2500000000.0,5.945745076179844e-11,2.3411371237458125
2500000000.0,6.030684291553843e-11,2.374581939799324
2500000000.0,6.115623506927841e-11,2.408026755852836
2500000000.0,6.200562722301839e-11,2.4414715719063476
2500000000.0,6.285501937675836e-11,2.4749163879598592
2500000000.0,6.370441153049833e-11,2.508361204013371
2500000000.0,6.455380368423831e-11,2.5418060200668826
2500000000.0,6.54031958379783e-11,2.5752508361203943
2500000000.0,6.625258799171827e-11,2.608695652173906
2500000000.0,6.710198014545825e-11,2.6421404682274177
2500000000.0,6.795137229919823e-11,2.6755852842809293
2500000000.0,6.880076445293821e-11,2.709030100334441
2500000000.0,6.965015660667818e-11,2.7424749163879527
2500000000.0,7.049954876041815e-11,2.7759197324414644
2500000000.0,7.134894091415814e-11,2.809364548494976
2500000000.0,7.219833306789812e-11,2.842809364548488
2500000000.0,7.30477252216381e-11,2.876254180602
2500000000.0,7.389711737537807e-11,2.9096989966555116
2500000000.0,7.474650952911805e-11,2.9431438127090233
2500000000.0,7.559590168285802e-11,2.976588628762535
2500000000.0,7.644529383659801e-11,3.010033444816047
2500000000.0,7.729468599033799e-11,3.0434782608695587
2500000000.0,7.814407814407796e-11,3.0769230769230704
2500000000.0,7.899347029781794e-11,3.110367892976582
2500000000.0,7.984286245155791e-11,3.143812709030094
2500000000.0,8.069225460529791e-11,3.177257525083606
2500000000.0,8.154164675903788e-11,3.2107023411371176
2500000000.0,8.239103891277785e-11,3.2441471571906293
2500000000.0,8.324043106651783e-11,3.277591973244141
2500000000.0,8.40898232202578e-11,3.3110367892976527
2500000000.0,8.49392153739978e-11,3.344481605351165
2500000000.0,8.578860752773777e-11,3.3779264214046765
2500000000.0,8.663799968147775e-11,3.411371237458188
2500000000.0,8.748739183521772e-11,3.4448160535117
2500000000.0,8.833678398895769e-11,3.4782608695652115
2500000000.0,8.918617614269768e-11,3.5117056856187236
2500000000.0,9.003556829643765e-11,3.5451505016722353
2500000000.0,9.088496045017764e-11,3.578595317725747
2500000000.0,9.17343526039176e-11,3.6120401337792587
2500000000.0,9.258374475765758e-11,3.6454849498327704
2500000000.0,9.343313691139756e-11,3.678929765886282
2500000000.0,9.428252906513754e-11,3.712374581939794
2500000000.0,9.513192121887752e-11,3.745819397993306
2500000000.0,9.59813133726175e-11,3.7792642140468176
2500000000.0,9.683070552635748e-11,3.8127090301003292
2500000000.0,9.768009768009745e-11,3.846153846153841
2500000000.0,9.852948983383744e-11,3.879598662207353
2500000000.0,9.937888198757741e-11,3.9130434782608647
2500000000.0,1.0022827414131738e-10,3.9464882943143764
2500000000.0,1.0107766629505736e-10,3.979933110367888
2500000000.0,1.0192705844879733e-10,4.013377926421399
2500000000.0,1.0277645060253733e-10,4.0468227424749115
2500000000.0,1.036258427562773e-10,4.080267558528423
2500000000.0,1.0447523491001727e-10,4.113712374581934
2500000000.0,1.0532462706375725e-10,4.147157190635445
2500000000.0,1.0617401921749722e-10,4.180602006688956
2500000000.0,1.0702341137123722e-10,4.214046822742469
2500000000.0,1.0787280352497719e-10,4.24749163879598
2500000000.0,1.0872219567871717e-10,4.280936454849491
2500000000.0,1.0957158783245714e-10,4.314381270903002
2500000000.0,1.1042097998619711e-10,4.3478260869565135
2500000000.0,1.112703721399371e-10,4.381270903010026
2500000000.0,1.1211976429367708e-10,4.414715719063537
2500000000.0,1.1296915644741706e-10,4.448160535117048
2500000000.0,1.1381854860115703e-10,4.481605351170559
2500000000.0,1.1466794075489701e-10,4.515050167224071
2500000000.0,1.15517332908637e-10,4.548494983277583
2500000000.0,1.1636672506237698e-10,4.581939799331094
2500000000.0,1.1721611721611695e-10,4.615384615384605
2500000000.0,1.1806550936985693e-10,4.648829431438116
2500000000.0,1.1891490152359689e-10,4.682274247491628
2500000000.0,1.197642936773369e-10,4.71571906354514
2500000000.0,1.2061368583107685e-10,4.749163879598651
2500000000.0,1.2146307798481683e-10,4.782608695652162
2500000000.0,1.2231247013855682e-10,4.8160535117056735
2500000000.0,1.2316186229229677e-10,4.849498327759185
2500000000.0,1.2401125444603678e-10,4.882943143812697
2500000000.0,1.2486064659977674e-10,4.916387959866208
2500000000.0,1.2571003875351672e-10,4.949832775919719
2500000000.0,1.265594309072567e-10,4.983277591973231
2500000000.0,1.2740882306099666e-10,5.016722408026742
2500000000.0,1.2825821521473664e-10,5.050167224080253
2500000000.0,1.2910760736847663e-10,5.083612040133765
2500000000.0,1.299569995222166e-10,5.1170568561872765
2500000000.0,1.308063916759566e-10,5.150501672240788
2500000000.0,1.3165578382969658e-10,5.183946488294299
2500000000.0,1.3250517598343653e-10,5.21739130434781
2500000000.0,1.3335456813717654e-10,5.250836120401322
2500000000.0,1.342039602909165e-10,5.2842809364548335
2500000000.0,1.3505335244465648e-10,5.317725752508345
2500000000.0,1.3590274459839646e-10,5.351170568561857
2500000000.0,1.3675213675213642e-10,5.384615384615368
2500000000.0,1.3760152890587643e-10,5.41806020066888
2500000000.0,1.3845092105961639e-10,5.4515050167223915
2500000000.0,1.3930031321335637e-10,5.484949832775904
2500000000.0,1.4014970536709635e-10,5.518394648829416
2500000000.0,1.409990975208363e-10,5.551839464882927
2500000000.0,1.4184848967457632e-10,5.585284280936439
2500000000.0,1.4269788182831627e-10,5.61872909698995
2500000000.0,1.4354727398205626e-10,5.6521739130434625
2500000000.0,1.4439666613579624e-10,5.685618729096975
2500000000.0,1.452460582895362e-10,5.719063545150486
2500000000.0,1.460954504432762e-10,5.752508361203998
2500000000.0,1.4694484259701616e-10,5.785953177257509
2500000000.0,1.4779423475075614e-10,5.819397993311021
2500000000.0,1.4864362690449613e-10,5.8528428093645335
2500000000.0,1.494930190582361e-10,5.886287625418045
2500000000.0,1.503424112119761e-10,5.919732441471557
2500000000.0,1.5119180336571605e-10,5.953177257525068
2500000000.0,1.5204119551945603e-10,5.98662207357858
2500000000.0,1.5289058767319601e-10,6.020066889632092
2500000000.0,1.53739979826936e-10,6.053511705685604
2500000000.0,1.5458937198067598e-10,6.086956521739116
2500000000.0,1.5543876413441594e-10,6.120401337792627
2500000000.0,1.5628815628815592e-10,6.153846153846139
2500000000.0,1.5713754844189593e-10,6.187290969899651
2500000000.0,1.5798694059563589e-10,6.2207357859531625
2500000000.0,1.5883633274937587e-10,6.254180602006675
2500000000.0,1.5968572490311583e-10,6.287625418060186
2500000000.0,1.605351170568558e-10,6.321070234113698
2500000000.0,1.6138450921059582e-10,6.35451505016721
2500000000.0,1.6223390136433577e-10,6.387959866220721
2500000000.0,1.6308329351807576e-10,6.4214046822742334
2500000000.0,1.6393268567181571e-10,6.454849498327745
2500000000.0,1.647820778255557e-10,6.488294314381257
2500000000.0,1.656314699792957e-10,6.521739130434769
2500000000.0,1.6648086213303566e-10,6.55518394648828
2500000000.0,1.6733025428677564e-10,6.588628762541792
2500000000.0,1.681796464405156e-10,6.6220735785953035
2500000000.0,1.6902903859425558e-10,6.655518394648816
2500000000.0,1.698784307479956e-10,6.688963210702328
2500000000.0,1.7072782290173555e-10,6.722408026755839
2500000000.0,1.7157721505547553e-10,6.755852842809351
2500000000.0,1.724266072092155e-10,6.789297658862862
2500000000.0,1.732759993629555e-10,6.8227424749163745
2500000000.0,1.7412539151669548e-10,6.856187290969887
2500000000.0,1.7497478367043544e-10,6.889632107023398
2500000000.0,1.7582417582417542e-10,6.92307692307691
2500000000.0,1.7667356797791538e-10,6.956521739130421
2500000000.0,1.7752296013165539e-10,6.989966555183933
2500000000.0,1.7837235228539537e-10,7.0234113712374455
2500000000.0,1.7922174443913532e-10,7.056856187290957
2500000000.0,1.800711365928753e-10,7.090301003344469
2500000000.0,1.8092052874661526e-10,7.12374581939798
2500000000.0,1.8176992090035527e-10,7.157190635451492
2500000000.0,1.8261931305409523e-10,7.1906354515050035
2500000000.0,1.834687052078352e-10,7.224080267558516
2500000000.0,1.843180973615752e-10,7.257525083612028
2500000000.0,1.8516748951531515e-10,7.290969899665539
2500000000.0,1.8601688166905516e-10,7.324414715719051
2500000000.0,1.8686627382279512e-10,7.357859531772562
2500000000.0,1.877156659765351e-10,7.3913043478260745
2500000000.0,1.8856505813027508e-10,7.424749163879587
2500000000.0,1.8941445028401507e-10,7.458193979933098
2500000000.0,1.9026384243775505e-10,7.49163879598661
2500000000.0,1.91113234591495e-10,7.525083612040121
2500000000.0,1.91962626745235e-10,7.558528428093633
2500000000.0,1.92812018898975e-10,7.5919732441471455
2500000000.0,1.9366141105271495e-10,7.625418060200657
2500000000.0,1.9451080320645494e-10,7.658862876254169
2500000000.0,1.953601953601949e-10,7.69230769230768
2500000000.0,1.9620958751393488e-10,7.725752508361192
2500000000.0,1.9705897966767489e-10,7.759197324414704
2500000000.0,1.9790837182141484e-10,7.792642140468216
2500000000.0,1.9875776397515482e-10,7.826086956521728
2500000000.0,1.9960715612889478e-10,7.859531772575239
2500000000.0,2.0045654828263476e-10,7.892976588628751
2500000000.0,2.0130594043637477e-10,7.926421404682263
2500000000.0,2.0215533259011473e-10,7.959866220735774
2500000000.0,2.030047247438547e-10,7.993311036789287
2500000000.0,2.0385411689759467e-10,8.026755852842797
2500000000.0,2.0470350905133465e-10,8.060200668896309
2500000000.0,2.0555290120507466e-10,8.093645484949821
2500000000.0,2.0640229335881462e-10,8.127090301003332
2500000000.0,2.072516855125546e-10,8.160535117056844
2500000000.0,2.0810107766629456e-10,8.193979933110354
2500000000.0,2.0895046982003454e-10,8.227424749163866
2500000000.0,2.0979986197377455e-10,8.260869565217378
2500000000.0,2.106492541275145e-10,8.294314381270889
2500000000.0,2.114986462812545e-10,8.3277591973244
2500000000.0,2.1234803843499445e-10,8.361204013377911
2500000000.0,2.1319743058873445e-10,8.394648829431423
2500000000.0,2.1404682274247444e-10,8.428093645484935
2500000000.0,2.148962148962144e-10,8.461538461538446
2500000000.0,2.1574560704995438e-10,8.494983277591958
2500000000.0,2.1659499920369433e-10,8.528428093645468
2500000000.0,2.1744439135743434e-10,8.56187290969898
2500000000.0,2.1829378351117432e-10,8.595317725752492
2500000000.0,2.1914317566491428e-10,8.628762541806003
2500000000.0,2.1999256781865426e-10,8.662207357859515
2500000000.0,2.2084195997239422e-10,8.695652173913025
2500000000.0,2.2169135212613423e-10,8.729096989966537
2500000000.0,2.225407442798742e-10,8.76254180602005
2500000000.0,2.2339013643361417e-10,8.79598662207356
2500000000.0,2.2423952858735415e-10,8.829431438127072
2500000000.0,2.250889207410941e-10,8.862876254180582
2500000000.0,2.2593831289483412e-10,8.896321070234094
2500000000.0,2.267877050485741e-10,8.929765886287607
2500000000.0,2.2763709720231406e-10,8.963210702341117
2500000000.0,2.2848648935605404e-10,8.996655518394629
2500000000.0,2.2933588150979402e-10,9.03010033444814
2500000000.0,2.30185273663534e-10,9.063545150501652
2500000000.0,2.31034665817274e-10,9.096989966555164
2500000000.0,2.3188405797101394e-10,9.130434782608674
2500000000.0,2.3273345012475395e-10,9.163879598662186
2500000000.0,2.335828422784939e-10,9.197324414715697
2500000000.0,2.344322344322339e-10,9.230769230769209
2500000000.0,2.352816265859739e-10,9.26421404682272
2500000000.0,2.3613101873971386e-10,9.297658862876231
2500000000.0,2.369804108934538e-10,9.331103678929743
2500000000.0,2.3782980304719377e-10,9.364548494983254
2500000000.0,2.386791952009338e-10,9.397993311036766
2500000000.0,2.395285873546738e-10,9.431438127090278
2500000000.0,2.4037797950841375e-10,9.464882943143788
2500000000.0,2.412273716621537e-10,9.4983277591973
2500000000.0,2.4207676381589366e-10,9.53177257525081
2500000000.0,2.4292615596963367e-10,9.565217391304323
2500000000.0,2.437755481233737e-10,9.598662207357835
2500000000.0,2.4462494027711363e-10,9.632107023411345
2500000000.0,2.454743324308536e-10,9.665551839464857
2500000000.0,2.4632372458459355e-10,9.698996655518368
2500000000.0,2.4717311673833356e-10,9.73244147157188
2500000000.0,2.4802250889207357e-10,9.765886287625392
2500000000.0,2.488719010458135e-10,9.799331103678902
2500000000.0,2.497212931995535e-10,9.832775919732414
2500000000.0,2.5057068535329344e-10,9.866220735785925
2500000000.0,2.5142007750703344e-10,9.899665551839437
2500000000.0,2.5226946966077345e-10,9.933110367892949
2500000000.0,2.531188618145134e-10,9.96655518394646
2500000000.0,2.5396825396825337e-10,9.999999999999972
